tract1,mi_to_tract,tract2
12201,8.89178900488929,11400
12201,9.10265992111668,13205
12201,9.12748047105902,8600
12201,9.20896092618928,14504
12201,9.21931239028799,10200
12201,9.25380666088254,14301
12201,9.28307131275873,13902
12201,9.50350779962751,14302
12201,9.70130020624463,11302
12201,9.79641106204528,13800
12201,9.8555609081495,10100
12201,9.8687277971451,13901
12201,9.9117894913075,13206
12201,9.96197110287035,14102
12201,10.0708801147126,14004
12201,10.4802207869493,14204
12201,10.5292625367105,14203
12201,10.5718212669278,13701
12201,10.6668774223256,14503
12201,10.7013513249034,8500
12201,10.8287657992086,14003
12201,10.9906816762181,14202
12201,10.9907036072528,13601
12201,11.0249449643336,13702
12201,11.125228371996,11301
12201,11.2155059634433,14001
12201,11.4082200788819,14602
12201,11.4570987957272,14104
12201,11.5334561575656,14103
12201,11.5888458706656,12401
12201,11.6366122153052,13505
12201,11.8710716250766,13401
12201,11.9351045235972,14501
12201,11.9784519785375,13604
12201,12.3949443409086,13300
12201,12.7354394506704,13603
12201,12.9377730444308,14905
12201,12.9985859565645,13506
12201,13.2846736372208,13507
12201,13.8097194125283,14505
12201,14.0819580327096,14906
12201,14.5483061338295,13508
12201,14.5907635329743,14601
12201,15.2703883185192,14901
12201,15.3156730053438,13402
12201,16.154080901458,13503
12201,16.4150863256695,14700
12201,16.5716002660861,14802
12201,16.6588809192787,14903
12201,17.7665389509736,15000
12201,17.8670331917678,14804
12201,19.2890869286819,14803
12201,20.7053805332741,15400
12201,21.6810361382574,15304
12201,21.808019856128,15303
12201,22.4896171082342,15200
12201,22.5409273712208,15101
12201,22.9060722813488,15301
12201,26.2845995037324,15102
12202,1.23062124691242,12000
12202,1.26998404104902,12100
12202,1.43923881626019,11902
12202,1.80269405662297,12301
12202,2.10230751684956,12201
12202,2.16074107688085,12304
12202,2.23987027350134,11705
12202,2.32451291981724,11901
12202,2.45820109709124,11603
12202,2.58538628131774,11800
12202,2.97191859169326,11601
12202,3.09474812463355,11706
12202,3.22276912502945,12305
12202,3.28290700442585,11605
12202,3.39342429818901,13002
12202,3.41692774175873,12600
12202,3.52449521035564,11604
12202,3.91345775349022,12306
12202,4.09465155665864,12500
12202,4.22200953764872,12700
12202,4.57382912477328,13101
12202,4.72676524883123,11703
12202,4.73733986197373,7802
12202,4.75913273741488,11708
12202,4.85788385200053,12900
12202,4.88795597143885,11707
12202,4.99123384607381,7700
12202,5.18072001990843,11503
12202,5.22256452159198,12800
12202,5.23031326548883,7801
12202,5.33994948886561,11504
12202,5.36498435185113,7600
12202,5.45999471851019,6100
12202,5.49631900459823,3700
12202,5.58648622801943,13203
12202,5.71318986756714,11505
12202,5.78218251577423,3100
12202,5.8796209631568,6000
12202,5.92590370644221,3600
12202,6.12007794449475,11100
12202,6.14449153739229,5900
12202,6.17615488571288,3500
12202,6.21523172137025,3000
12202,6.22808644713647,1000
12202,6.24474390132629,2900
12202,6.29096774157426,3300
12202,6.308976707426,5800
12202,6.47649567916446,5700
12202,6.54506493944236,13001
12202,6.59907955936222,3400
12202,6.693941850159,9302
12202,6.71130234413397,5400
12202,6.80136966627778,5600
12202,6.82439601784587,3200
12202,6.84658105871933,11501
12202,6.93038909104887,11000
12202,6.99772016764063,3805
12202,7.11165728356039,13104
12202,7.11434049967976,5500
12202,7.16703808191441,8301
12202,7.17225974508507,9400
12202,7.23724084634844,9301
12202,7.27112653039198,5300
12202,7.27924197111414,9500
12202,7.31074780964751,12402
12202,7.32745728964054,6500
12202,7.40167271703828,8400
12202,7.54343629813995,1500
12202,7.575098408779,6600
12202,7.57789679198286,6900
12202,7.65539577843116,8200
12202,7.66806388009856,13204
12202,7.71592118905076,2700
12202,7.7166002373139,8000
12202,7.72148990148843,6400
12202,7.72612686346048,7000
12202,7.76186912508078,10902
12202,7.80055790479865,1300
12202,7.81099714763373,11207
12202,7.93778968915146,10901
12202,7.96778934359955,9601
12202,8.02948817810876,700
12202,8.05810350379402,11208
12202,8.07532847007356,9200
12202,8.1230261270766,5200
12202,8.12519958820564,6700
12202,8.13274826938668,7100
12202,8.19418102034975,7900
12202,8.2230594790492,4900
12202,8.27546914461601,8100
12202,8.28709398623375,200
12202,8.29996095996215,6300
12202,8.3795681572286,9604
12202,8.48619634870687,9602
12202,8.49541586934587,4800
12202,8.54904291749983,10800
12202,8.55061638878766,5000
12202,8.59311789807844,4100
12202,8.61882514592305,10601
12202,8.66491478505937,6800
12202,8.66622390113967,5100
12202,8.68101323819795,7500
12202,8.74324141654415,6200
12202,8.7814207187017,4702
12202,8.83675405969872,3900
12202,8.88822899515327,11201
12202,8.93867549595637,11205
12202,8.94929805932099,9603
12202,9.05526944662615,2300
12202,9.13137723686838,4602
12202,9.14755372269959,4000
12202,9.15047302575454,10602
12202,9.22501976331061,11400
12202,9.23428660309145,13103
12202,9.29518730222132,2400
12202,9.36735886557908,8702
12202,9.5702983679822,2200
12202,9.59294191600707,10700
12202,9.61932905214275,10500
12202,9.62020257957783,10400
12202,9.8014859884723,2100
12202,9.81317104546086,2000
12202,9.8867856680123,8701
12202,10.0087729448925,13205
12202,10.0454529415946,11203
12202,10.1039980246048,1900
12202,10.282227790393,8800
12202,10.3057800596047,10300
12202,10.3181371083856,14400
12202,10.3268963562834,4701
12202,10.3689760130533,980100
12202,10.5846475788638,13206
12202,10.7165358684532,11302
12202,10.7427144080385,1800
12202,10.8535438857418,14504
12202,10.8721710809557,12401
12202,11.1851075292042,8600
12202,11.1947709982893,10200
12202,11.2683559419599,14301
12202,11.3835171885049,13902
12202,11.4266497133732,14302
12202,11.7229577939621,11301
12202,11.7750772260667,10100
12202,11.8655687278591,13800
12202,11.9593839652605,13901
12202,12.0529770864117,14102
12202,12.1730212809325,14004
12202,12.3377017411346,14503
12202,12.369163344554,13300
12202,12.3799496171254,14204
12202,12.5197093944423,14203
12202,12.6007268891938,13701
12202,12.6781226600189,8500
12202,12.6834060583151,14602
12202,12.840738172569,14202
12202,12.9297402009058,14003
12202,13.0620353369409,13601
12202,13.0676004872455,13702
12202,13.314973749646,14001
12202,13.5003242050986,14104
12202,13.562953528631,14501
12202,13.6095177847498,14103
12202,13.7316941193877,13505
12202,13.8795918240771,13401
12202,14.069686746318,13604
12202,14.694438525012,14905
12202,14.8079092970629,13603
12202,15.0933314227104,13506
12202,15.3845134019535,13507
12202,15.4168465198298,14505
12202,15.9135029246757,14601
12202,16.003462327731,14906
12202,16.6505645232089,13508
12202,17.2128773160817,14901
12202,17.2780673874945,14700
12202,17.3712162741414,13402
12202,18.2416737015147,13503
12202,18.4663541579444,14903
12202,18.6369842951771,14802
12202,19.1570476296613,15000
12202,19.9692511668226,14804
12202,21.3865760411164,14803
12202,22.5367170366751,15400
12202,23.6189888659435,15304
12202,23.7099799842221,15303
12202,24.4856424311938,15200
12202,24.6368556980309,15101
12202,24.7994342908917,15301
12202,28.367328579624,15102
12301,1.7253419189165,12201
12301,1.80269405662297,12202
12301,1.91194377199863,13002
12301,2.06846554528362,12304
12301,2.4649040072281,12100
12301,2.62636155949034,12000
12301,2.6984303330679,12306
12301,2.77142426408055,13101
12301,2.81587871919763,12600
12301,2.94111837593397,12305
12301,3.00382824005292,11603
12301,3.19189910924266,11902
12301,3.20543815774139,12700
12301,3.46512592556508,12900
12301,3.49962462334738,11705
12301,3.90244612917964,7802
12301,3.90483300040361,13203
12301,3.94289289509254,12500
12301,3.95694926191286,12800
12301,3.99867997077598,11901
12301,4.05574382072287,11604
12301,4.28175507660674,11605
12301,4.36961618086098,3700
12301,4.38791846769757,11800
12301,4.42568032468208,11706
12301,4.43115296984782,7700
12301,4.43521221913324,7801
12301,4.45948789422445,11601
12301,4.67288626752287,3600
12301,4.78059268770276,3100
12301,4.82308471026945,13001
12301,4.82619870213002,3500
12301,4.83743286340489,7600
12301,5.05539207754091,3300
12301,5.06653794147683,3000
12301,5.20192399520576,6100
12301,5.21613395070706,2900
12301,5.28890666541665,3400
12301,5.31063446410255,13104
12301,5.33031009202264,1000
12301,5.3738303547159,6000
12301,5.382459828222,5900
12301,5.40644816099487,3805
12301,5.58980079605508,11503
12301,5.59774546220262,3200
12301,5.61097371982828,9302
12301,5.71328868779639,5800
12301,5.75228767560603,5700
12301,5.90217620420419,11100
12301,5.98375806227932,6500
12301,6.00590602552583,13204
12301,6.03645600724017,9500
12301,6.04304529126982,5600
12301,6.06323429811957,9400
12301,6.08417324855477,6900
12301,6.12461279210363,11708
12301,6.13554007183422,6600
12301,6.15970862910919,5400
12301,6.18084491234735,7000
12301,6.27179310597407,9301
12301,6.28865031987825,5500
12301,6.33665315546017,6400
12301,6.404729725849,2700
12301,6.43008658129852,11504
12301,6.5182778673487,5300
12301,6.52942110334105,11703
12301,6.57629129052687,7100
12301,6.5896065980849,11707
12301,6.65438717212905,6700
12301,6.67563946412621,1500
12301,6.67627380849117,9601
12301,6.68812592232317,8301
12301,6.73438450563417,8400
12301,6.77058459763428,12402
12301,6.82691031833379,1300
12301,6.88025133513943,11000
12301,6.88268309687615,6300
12301,6.94298003434233,8000
12301,7.01216359855716,9200
12301,7.06589622128785,8200
12301,7.07722550335167,700
12301,7.11497912489449,6800
12301,7.12199572582396,9604
12301,7.12593265776517,200
12301,7.17226539381889,9602
12301,7.21853690750312,5200
12301,7.2642901845291,6200
12301,7.28605232389248,7500
12301,7.34671480020597,11505
12301,7.37366469622348,4100
12301,7.3738331628947,4900
12301,7.43493618644557,7900
12301,7.43509832986358,13103
12301,7.46693621551574,10901
12301,7.5479083992348,10902
12301,7.56045194438222,5000
12301,7.60782519251931,8100
12301,7.65640401084717,4800
12301,7.67129056581029,9603
12301,7.73879564890022,5100
12301,7.82210349061547,11501
12301,7.82628666173531,3900
12301,7.91538306897435,4000
12301,7.93386082512622,8702
12301,7.95571944450353,2300
12301,7.95718492158089,4702
12301,8.12304746014927,2400
12301,8.2093585236488,4602
12301,8.22316679141837,13205
12301,8.25403913286138,10601
12301,8.27573282490384,11207
12301,8.4556953151628,10800
12301,8.4814356296352,2200
12301,8.57071226953656,8701
12301,8.57150459986164,10602
12301,8.74018174027736,14400
12301,8.74665544682859,2100
12301,8.81986361875228,2000
12301,8.8471415252847,13206
12301,8.88699151520304,11208
12301,8.89207523021587,10400
12301,9.02321765366277,8800
12301,9.04917070840264,11201
12301,9.14286009937661,14504
12301,9.19837039017581,1900
12301,9.22093242658581,10500
12301,9.48474877635859,11205
12301,9.54160122327594,10700
12301,9.57747269175677,4701
12301,9.6814560439038,10300
12301,9.69356449541949,1800
12301,9.88274525736798,14301
12301,9.8940203669418,12401
12301,9.90930497590256,14302
12301,10.1310851473007,980100
12301,10.3894464700086,11203
12301,10.389974213612,11400
12301,10.4243824701201,13902
12301,10.4731633144536,8600
12301,10.6317593595343,14503
12301,10.7075571258845,10200
12301,10.830967263706,14204
12301,10.8835320736038,14602
12301,10.8870233250823,14102
12301,10.922909451703,13300
12301,11.0830154715502,14203
12301,11.0877218144458,13901
12301,11.1040105394718,13800
12301,11.1649751812451,14004
12301,11.2437048434565,14202
12301,11.3982308194359,11302
12301,11.3992790382919,10100
12301,11.8346050552186,14501
12301,11.8486117378949,14003
12301,11.9699650265076,13701
12301,12.1574353703615,14104
12301,12.178820916385,8500
12301,12.2830301878967,13601
12301,12.355127760118,14001
12301,12.3622197865666,14103
12301,12.3925877879789,13702
12301,12.5810517707616,13505
12301,12.7263502197199,11301
12301,13.0243477910525,14905
12301,13.1798611882939,13604
12301,13.2973784112414,13401
12301,13.6763548434441,14505
12301,13.9324073061191,13506
12301,14.0143087085367,13603
12301,14.1151515807935,14601
12301,14.4079263409626,13507
12301,14.4598431486586,14906
12301,15.5109443791426,14700
12301,15.6085550308241,13508
12301,15.6888291263863,14901
12301,16.6336773972887,13402
12301,16.8183240100717,14903
12301,17.3306612556364,14802
12301,17.3575160566632,13503
12301,17.36371467577,15000
12301,18.8932544044311,14804
12301,20.4178316257496,14803
12301,20.8983095814898,15400
12301,22.075420254834,15304
12301,22.1287720440882,15303
12301,23.0177598748327,15200
12301,23.2086373305032,15301
12301,23.4561463030541,15101
12301,27.1045267792639,15102
12304,1.0679825423671,12305
12304,2.06846554528362,12301
12304,2.11402153832155,11705
12304,2.16074107688085,12202
12304,2.16502068891419,12306
12304,2.74942219127457,11902
12304,2.93672776563107,11706
12304,3.39126813915237,12000
12304,3.41174005257048,12100
12304,3.57328043374678,12201
12304,3.92343533596355,13002
12304,4.07405113371819,13101
12304,4.09206926995587,11800
12304,4.29818590903466,11901
12304,4.32499336543037,13203
12304,4.46637072566836,11603
12304,4.52041990739901,11708
12304,4.81373692489789,12600
12304,5.0647627893125,11601
12304,5.15583450250277,12402
12304,5.2738103738586,12700
12304,5.43521268628986,11605
12304,5.45995543380096,12900
12304,5.52549766633587,11707
12304,5.56481650986569,11604
12304,5.81741339116267,12500
12304,5.96304016470071,7802
12304,5.98850221294994,12800
12304,6.03463497608146,11703
12304,6.23663751991485,13204
12304,6.40841706775541,13001
12304,6.42635138163545,3700
12304,6.44973968908663,7700
12304,6.47344787487236,13104
12304,6.49476313936488,7801
12304,6.69866407773945,3600
12304,6.81300618996352,3500
12304,6.84754715714662,3100
12304,6.8528451051096,7600
12304,7.08213901919355,3300
12304,7.11456040031107,3000
12304,7.14056214592488,6100
12304,7.19578942191947,3805
12304,7.20503421438503,11503
12304,7.28011686727789,2900
12304,7.28645646079648,3400
12304,7.38913757878409,6000
12304,7.39863847698682,1000
12304,7.44279956960302,5900
12304,7.49976284038633,11504
12304,7.60843115297868,11505
12304,7.62188898282657,3200
12304,7.66708769317597,9302
12304,7.75068067000048,5800
12304,7.80984730621586,5700
12304,7.83440502036183,11100
12304,7.95734400668407,6500
12304,7.95788887808855,6900
12304,8.0045302071211,7000
12304,8.05021677724394,6600
12304,8.05141498312063,9500
12304,8.10513071056024,5600
12304,8.11279534584249,9400
12304,8.19101425672262,5400
12304,8.28364470420124,6400
12304,8.3379585065904,9301
12304,8.35577505054507,5500
12304,8.38084182068013,7100
12304,8.38904965073397,2700
12304,8.53795671205929,6700
12304,8.5614131119416,13103
12304,8.5810485473203,5300
12304,8.66667129817622,9601
12304,8.70629971452462,8301
12304,8.7440742769737,1500
12304,8.7452556955342,12401
12304,8.75436935384853,11000
12304,8.78822409636067,8400
12304,8.80251891284279,6300
12304,8.89154811384369,1300
12304,8.91768705065337,6800
12304,8.94601708728617,13205
12304,9.00693951789459,11501
12304,9.00814556655478,8000
12304,9.06565926618726,9200
12304,9.10882635164073,8200
12304,9.12261152447111,9604
12304,9.13281032011658,6200
12304,9.14298832411179,700
12304,9.14801009505771,9602
12304,9.15804867389365,200
12304,9.215855426447,7500
12304,9.28035700377369,13206
12304,9.28641208898517,5200
12304,9.38652402610697,4100
12304,9.44224635005874,4900
12304,9.48721061462696,10901
12304,9.49207905132882,10902
12304,9.49985126970479,7900
12304,9.62215347047261,5000
12304,9.65939459156074,9603
12304,9.66418560864028,8100
12304,9.72477012306028,4800
12304,9.80524664042768,5100
12304,9.83047933964165,8702
12304,9.87690791109021,11207
12304,9.88505289495285,3900
12304,9.92029197117577,4000
12304,9.9989332166836,2300
12304,10.0254120069203,4702
12304,10.1469361997191,2400
12304,10.2093777779661,11208
12304,10.2504576527797,10601
12304,10.2756396490702,4602
12304,10.3588130099019,10800
12304,10.4878925868896,14400
12304,10.511725391788,13300
12304,10.5251056721848,2200
12304,10.5344436148217,8701
12304,10.617409516414,10602
12304,10.6531608921724,14504
12304,10.7962511327291,2100
12304,10.8362237190535,11201
12304,10.8787470954873,2000
12304,10.9565766349272,10400
12304,11.0109486730113,8800
12304,11.034679310348,11205
12304,11.2302112931523,10500
12304,11.2647244933559,1900
12304,11.3676123654879,11400
12304,11.4324096984722,10700
12304,11.6439094264895,4701
12304,11.713879587093,14302
12304,11.7364182330074,10300
12304,11.7418556435108,1800
12304,11.7968188048574,14301
12304,11.936157025609,14602
12304,12.0775969082765,11203
12304,12.0955860313429,980100
12304,12.1351196957219,14503
12304,12.4849207640886,13902
12304,12.5379410718745,8600
12304,12.5932711796508,14204
12304,12.7413991419845,10200
12304,12.8497507991461,11302
12304,12.9020781272995,14102
12304,12.9411727025193,14202
12304,12.9520873744198,14203
12304,13.1546995969729,13901
12304,13.1717036296757,13800
12304,13.2176991752745,14004
12304,13.2655282042425,14501
12304,13.4086453013728,10100
12304,13.8821261370217,11301
12304,13.885323125533,14003
12304,14.0285782011218,13701
12304,14.0865372351372,14104
12304,14.2176293983482,8500
12304,14.3408830994495,14103
12304,14.3513714315682,13601
12304,14.4133890100399,14001
12304,14.455895244782,13702
12304,14.5856342065735,14905
12304,14.5964582939113,13505
12304,15.0537532463243,14505
12304,15.159721093383,14601
12304,15.244643850693,13604
12304,15.3511598518596,13401
12304,15.9412963439501,13506
12304,16.0177021504911,14700
12304,16.0827482867694,13603
12304,16.2058700418687,14906
12304,16.4617595914129,13507
12304,17.4518984026196,14901
12304,17.6486453712392,13508
12304,18.4002618082209,14903
12304,18.4459754123985,15000
12304,18.7017400021757,13402
12304,19.2655904662278,14802
12304,19.4208662293909,13503
12304,20.921361502175,14804
12304,22.4686852283674,14803
12304,22.4827989116749,15400
12304,23.7962294492806,15304
12304,23.8000310737878,15303
12304,24.8190353077049,15200
12304,24.8636433842329,15301
12304,25.4440475557515,15101
12304,29.0501200575225,15102
12305,1.0679825423671,12304
12305,1.83469060018146,12306
12305,2.66657961579631,11705
12305,2.94111837593397,12301
12305,3.22276912502945,12202
12305,3.28845933598333,11706
12305,3.64498081849033,11902
12305,4.08901775148923,12402
12305,4.13351842523658,13203
12305,4.36218583305742,13101
12305,4.45188328241645,12000
12305,4.47876541569057,12100
12305,4.56268236226837,12201
12305,4.64156277028505,11708
12305,4.65350025234725,13002
12305,4.94799313301306,11800
12305,5.28770759818481,11901
12305,5.52515228720102,11603
12305,5.75060106373255,12600
12305,5.82955731888868,13204
12305,5.9896460415973,11707
12305,6.08771175968875,11601
12305,6.10313664140212,12700
12305,6.13330020715778,12900
12305,6.50156354581948,11605
12305,6.54574965225932,13104
12305,6.62463280450498,11604
12305,6.70183396749036,12800
12305,6.7366127607715,13001
12305,6.75207856197892,11703
12305,6.81499159110539,12500
12305,6.82658188677007,7802
12305,7.18452257860945,3700
12305,7.35954194137547,7801
12305,7.3720457641615,7700
12305,7.39460387637761,3600
12305,7.45544612154136,3500
12305,7.64209969090201,3100
12305,7.64900057434306,3805
12305,7.74142310391349,12401
12305,7.77563124099858,3300
12305,7.77816124368505,7600
12305,7.84643009513375,3000
12305,7.93649144212192,3400
12305,8.05631740887904,2900
12305,8.11597734507039,6100
12305,8.21841006619634,1000
12305,8.25938376226531,11503
12305,8.30332963134516,5900
12305,8.3062997798911,3200
12305,8.3146789785631,6000
12305,8.4146526954411,9302
12305,8.46954358429266,6900
12305,8.47188571758551,7000
12305,8.5337185634923,11505
12305,8.55369838350138,13103
12305,8.55669760326741,11504
12305,8.57074535344161,6500
12305,8.59940183458061,6600
12305,8.6521859521291,5800
12305,8.67684143483018,5700
12305,8.70867486323641,13205
12305,8.71813662146858,9500
12305,8.8139968708543,11100
12305,8.82677574849233,7100
12305,8.84116564852166,9400
12305,8.86360252082154,6400
12305,8.88927360476603,13206
12305,8.95909326330324,5600
12305,9.01133182804098,2700
12305,9.05135543110415,6700
12305,9.09987049829283,5400
12305,9.12024427265967,9301
12305,9.18615716397241,5500
12305,9.29432952646191,9601
12305,9.34853507339265,6300
12305,9.35497340744873,6800
12305,9.43180051007819,5300
12305,9.55607643095014,1500
12305,9.62552451032235,6200
12305,9.62923861045007,8301
12305,9.66214525453244,8400
12305,9.66329816541177,1300
12305,9.73109900606453,13300
12305,9.75327433989482,9602
12305,9.75888704535972,11000
12305,9.76053521246862,9604
12305,9.76829962242782,7500
12305,9.79866417286929,9200
12305,9.84503134157428,200
12305,9.84843374193537,8000
12305,9.91984370530438,700
12305,10.0017069081397,8200
12305,10.0404640854337,4100
12305,10.0688626202809,11501
12305,10.0794680991998,5200
12305,10.2533914770709,4900
12305,10.2766795683483,9603
12305,10.340410239846,7900
12305,10.343469286863,8702
12305,10.378539106688,5000
12305,10.4080161259706,10901
12305,10.4676194135277,10902
12305,10.5315166031851,8100
12305,10.5368388184344,4800
12305,10.5591730336193,4000
12305,10.5843276253526,5100
12305,10.6301043889474,3900
12305,10.7034018971819,2300
12305,10.8142455314046,2400
12305,10.8400082060862,4702
12305,10.8506307885237,14504
12305,10.8624496906342,14400
12305,10.9362064469755,11207
12305,11.0522435937877,4602
12305,11.1153130810587,8701
12305,11.1929179143178,10601
12305,11.2283576450005,2200
12305,11.2763397418562,11208
12305,11.354190274001,10800
12305,11.5045991382654,10602
12305,11.5122412068212,2100
12305,11.619716032555,8800
12305,11.6208927597044,2000
12305,11.796823380698,10400
12305,11.8341782010507,14602
12305,11.868128828374,11201
12305,12.0393563316878,1900
12305,12.0986100416933,11205
12305,12.1260809988369,14302
12305,12.1618047320267,10500
12305,12.3124885494559,14503
12305,12.3138235853618,14301
12305,12.4061977914282,11400
12305,12.4336123870737,10700
12305,12.4515182561252,1800
12305,12.473014590204,4701
12305,12.6051459928265,10300
12305,12.9628356632292,14204
12305,13.0611111709786,980100
12305,13.1286760559957,11203
12305,13.2287517046752,13902
12305,13.2552282572537,14202
12305,13.3750756724006,8600
12305,13.3841032760411,14501
12305,13.416527139774,14203
12305,13.5433473599154,14102
12305,13.6457672159017,10200
12305,13.9175959848157,11302
12305,13.9303741619907,13901
12305,13.9349591610152,14004
12305,13.9887155530027,13800
12305,14.3402803063989,10100
12305,14.5632148736115,14003
12305,14.6091099408051,14104
12305,14.7857486877865,14905
12305,14.8864430961448,13701
12305,14.923649893061,14103
12305,14.9367679166212,11301
12305,15.0253207068079,14601
12305,15.1146302986279,8500
12305,15.1242045768038,14505
12305,15.1451959809689,14001
12305,15.1568750175348,13601
12305,15.2332638215529,13505
12305,15.2977837109481,13702
12305,15.5928707825278,14700
12305,16.0026321978426,13604
12305,16.2205488920002,13401
12305,16.5425015552004,14906
12305,16.5640741253652,13506
12305,16.8762413750642,13603
12305,17.1761802954888,13507
12305,17.7985162150907,14901
12305,18.3153405640329,15000
12305,18.326430561539,13508
12305,18.5973838094242,14903
12305,19.5092477977598,13402
12305,19.7800052297352,14802
12305,20.1668032306259,13503
12305,21.5697843100982,14804
12305,22.6692946833812,15400
12305,23.1677568361655,14803
12305,24.0517786806878,15303
12305,24.0894156987843,15304
12305,25.1000463410112,15301
12305,25.1825870123513,15200
12305,26.0197022054648,15101
12305,29.5641665218979,15102
12306,1.83469060018146,12305
12306,2.16502068891419,12304
12306,2.29893789238084,13203
12306,2.6984303330679,12301
12306,2.8123379227601,13101
12306,3.77142677812939,13002
12306,3.91345775349022,12202
12306,4.08493775749436,13204
12306,4.25258809012311,11705
12306,4.31385393214926,12402
12306,4.39848041401258,12201
12306,4.7594065788268,13104
12306,4.84675129886514,11902
12306,4.97884900350463,12100
12306,5.00566558386607,11706
12306,5.02690136805583,12900
12306,5.06005946822853,12000
12306,5.13128613503237,13001
12306,5.29737009128027,12600
12306,5.32655407917432,12700
12306,5.64268314628331,12800
12306,5.69531627209487,11603
12306,6.09830502907751,7802
12306,6.15831048875322,3805
12306,6.19486659804561,3700
12306,6.19607381576347,11800
12306,6.22380075564875,11901
12306,6.239761966082,3500
12306,6.27513419347191,3600
12306,6.45428794399218,11708
12306,6.53154869598767,12500
12306,6.6115550211529,7801
12306,6.63911270957098,3300
12306,6.71366258461022,3100
12306,6.71906733662405,3400
12306,6.73098038583212,13103
12306,6.75413665231304,11604
12306,6.78024950119699,3000
12306,6.78817091585804,7700
12306,6.87501690163244,11601
12306,6.89028691466195,13205
12306,6.92377695025988,11605
12306,6.98168899701,7000
12306,7.03447890740695,6900
12306,7.07418993978012,2900
12306,7.13825435593138,3200
12306,7.13997767848691,13206
12306,7.1885089747736,7600
12306,7.19602539119796,12401
12306,7.21202053688386,6600
12306,7.2781695739569,6500
12306,7.3058140979103,7100
12306,7.32873397952828,1000
12306,7.36289531263234,9302
12306,7.50911677821746,9500
12306,7.51149020985774,5900
12306,7.51462419906294,6400
12306,7.60809867182509,6700
12306,7.66032303278722,11707
12306,7.69058701232377,6100
12306,7.70804434401474,6000
12306,7.72329063516762,2700
12306,7.7408683227139,9400
12306,7.81688955902983,6800
12306,7.8910746980645,5700
12306,7.94330021266397,6300
12306,7.96265638155666,5800
12306,8.00922954705481,9601
12306,8.12250562886406,9301
12306,8.13212139279762,5600
12306,8.14780187417745,6200
12306,8.18975943077115,11703
12306,8.27415344407453,11503
12306,8.29550191568423,5500
12306,8.36524044036625,7500
12306,8.38480964113077,11100
12306,8.4200971769643,5400
12306,8.42576142436321,9602
12306,8.46262282300436,13300
12306,8.48333824587934,9604
12306,8.58529185631919,5300
12306,8.61412216359242,1500
12306,8.63146212284811,1300
12306,8.64817779591126,200
12306,8.68683562758728,9200
12306,8.78443669065927,4100
12306,8.87051505305649,8400
12306,8.88142698579393,8702
12306,8.89358210875849,700
12306,8.95921691375169,9603
12306,8.96698112980776,8000
12306,8.97991180601715,8301
12306,9.0680621305663,11504
12306,9.08475262116115,5200
12306,9.10194073774116,14504
12306,9.24576265442828,14400
12306,9.25500237289256,8200
12306,9.27105787851935,4000
12306,9.29554745820118,4900
12306,9.30199513201909,5000
12306,9.41604691511879,11000
12306,9.4499937642526,7900
12306,9.52339529313917,2300
12306,9.52702172872995,3900
12306,9.55077850501093,5100
12306,9.56853815786266,2400
12306,9.5759989901742,4800
12306,9.60232849896945,11505
12306,9.7051305452842,8100
12306,9.73379072964653,8701
12306,9.73596916277952,10901
12306,9.87978060987552,4702
12306,9.98515770992067,10902
12306,9.9995114474445,14602
12306,10.0060549198136,4602
12306,10.0386904155075,2200
12306,10.2725328122326,8800
12306,10.3417135677822,2100
12306,10.4955020101872,11501
12306,10.4978251217041,2000
12306,10.5361256025321,14302
12306,10.5477701304417,14503
12306,10.5771149899462,10601
12306,10.7155023399399,10602
12306,10.83725158465,14301
12306,10.8822521382236,10400
12306,10.9398733665993,10800
12306,10.952384947624,11207
12306,10.9754586017701,1900
12306,11.2584743514111,1800
12306,11.3284473739553,14204
12306,11.4956470111703,10500
12306,11.5231344940081,4701
12306,11.5740524624278,14202
12306,11.5821633303553,11208
12306,11.5905117406802,14501
12306,11.6383791666603,11201
12306,11.7514468766335,10300
12306,11.8721200697007,14203
12306,12.0305502241388,10700
12306,12.0906278382484,13902
12306,12.1694707439102,11205
12306,12.2268322990266,14102
12306,12.4338895779558,8600
12306,12.5013916651838,980100
12306,12.7412583460653,14004
12306,12.8483645756411,13901
12306,12.8782948519055,10200
12306,12.9947792034955,13800
12306,13.0179746590266,11400
12306,13.026836609447,14905
12306,13.0283238665412,11203
12306,13.123869331845,14104
12306,13.1927345940279,14601
12306,13.2969987712055,14003
12306,13.3121375267889,14505
12306,13.5132017986269,14103
12306,13.6492144538298,10100
12306,13.8711164204157,14700
12306,13.8979402170531,13505
12306,13.9683892145709,14001
12306,13.9815447620121,13701
12306,14.0937271756422,11302
12306,14.1273684495784,13601
12306,14.312042019767,8500
12306,14.3503076111239,13702
12306,14.8678944321373,14906
12306,14.8693081155901,13604
12306,15.2005829317885,13506
12306,15.3345624292047,13401
12306,15.4041142401143,11301
12306,15.8090553840902,13603
12306,15.9555228722335,13507
12306,16.1285940679115,14901
12306,16.4829617812149,15000
12306,16.8309925690093,14903
12306,17.0386106609941,13508
12306,18.264905594735,14802
12306,18.457972897431,13402
12306,18.9892089009662,13503
12306,20.2246005303529,14804
12306,20.8940740529138,15400
12306,21.8977929691667,14803
12306,22.3089895891955,15303
12306,22.3718325030879,15304
12306,23.3479233528906,15301
12306,23.5140640551725,15200
12306,24.564180790821,15101
